Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Team_Success_xG_onxG,Team_Success_xG_onxGA,Team_Success_xG_xG+/-,Team_Success_xG_xG+/-90,Team_Success_xG_On-Off,Matches
827,Manuel Ugarte Ribeiro,uy URU,MF,pt Sporting CP,20,2001,4,206,52,28.6,2.3,2,81,1,2,22,4,1.00,1,6,-5,-2.18,-2.53,1.7,4.5,-2.8,-1.23,-1.62,Matches
828,Andreas Ulmer,at AUT,DF,at RB Salzburg,35,1985,8,715,89,99.3,7.9,8,89,7,0,,0,1.70,10,14,-4,-0.50,-0.50,12.2,12.7,-0.5,-0.06,-0.52,Matches
829,Sven Ulreich,de GER,GK,de Bayern Munich,32,1988,1,90,90,10.0,1.0,1,90,1,0,,6,1.00,1,1,0,0.00,-2.67,2.3,1.1,+1.1,+1.14,-0.80,Matches
830,Samuel Umtiti,fr FRA,DF,es Barcelona,27,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
831,Luca Unbehaun,de GER,GK,de Dortmund,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
832,Dayot Upamecano,fr FRA,DF,de Bayern Munich,22,1998,8,661,83,73.4,7.3,7,90,7,1,31,1,2.38,23,5,+18,+2.45,+0.19,19.4,4.9,+14.5,+1.97,+0.43,Matches
833,Mateus Uribe,co COL,MF,pt Porto,30,1991,4,286,72,53.0,3.2,4,72,1,0,,0,1.00,1,4,-3,-0.94,+0.47,3.0,2.8,+0.2,+0.07,+0.43,Matches
834,Necip Uysal,tr TUR,DF,tr Beşiktaş,30,1991,3,190,63,35.2,2.1,2,90,2,1,10,2,0.00,0,9,-9,-4.26,-2.46,1.3,6.3,-5.1,-2.41,-0.23,Matches
835,Harvey Vale,eng ENG,MF,eng Chelsea,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
836,Jesús Vallejo,es ESP,DF,es Real Madrid,24,1997,2,9,5,0.7,0.1,0,,0,2,5,8,3.00,1,0,+1,+10.00,+8.97,0.2,0.4,-0.2,-3.69,-3.81,Matches
837,Federico Valverde,uy URU,"MF,FW",es Real Madrid,23,1998,11,805,73,65.4,8.9,8,96,6,3,12,0,1.91,19,13,+6,+0.67,-1.24,14.4,14.4,+0.1,+0.01,-0.26,Matches
838,Ignace Van Der Brempt,be BEL,DF,at RB Salzburg,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
839,Ignace Van Der Brempt,be BEL,"MF,FW",be Club Brugge,19,2002,5,165,33,30.6,1.8,1,59,0,4,27,1,0.60,2,8,-6,-3.27,-1.35,1.3,7.1,-5.8,-3.16,-1.33,Matches
840,Virgil van Dijk,nl NED,DF,eng Liverpool,30,1991,9,810,90,69.2,9.0,9,90,9,0,,3,2.33,20,8,+12,+1.33,+0.33,20.6,7.9,+12.7,+1.41,+1.04,Matches
841,Hans Vanaken,be BEL,"MF,FW",be Club Brugge,28,1992,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,6,20,-14,-2.33,,6.1,19.5,-13.4,-2.23,,Matches
842,Raphaël Varane,fr FRA,DF,eng Manchester Utd,28,1993,5,352,70,48.9,3.9,4,77,3,1,45,0,1.00,3,6,-3,-0.77,-1.99,3.0,5.6,-2.6,-0.67,-1.02,Matches
843,Berkay Vardar,az AZE,DF,tr Beşiktaş,18,2003,1,18,18,3.3,0.2,0,,0,1,18,0,0.00,0,0,0,0.00,+2.76,0.2,0.0,+0.1,+0.74,+3.11,Matches
844,Lucas Vázquez,es ESP,"DF,FW",es Real Madrid,30,1991,8,353,44,28.7,3.9,3,81,2,5,22,5,2.25,10,2,+8,+2.04,+1.32,7.5,6.6,+0.9,+0.26,+0.21,Matches
845,Matías Vecino,uy URU,MF,it Inter,29,1991,4,126,32,17.5,1.4,1,80,0,3,15,3,1.00,0,2,-2,-1.43,-2.03,1.1,2.4,-1.3,-0.90,-1.85,Matches
846,Renato Veiga,pt POR,"DF,MF",pt Sporting CP,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
847,Micky van de Ven,nl NED,DF,de Wolfsburg,20,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
848,Benjamin Verbič,si SVN,"MF,FW",ua Dynamo Kyiv,27,1993,3,92,31,17.0,1.0,1,63,0,2,15,3,0.33,0,2,-2,-1.96,-0.35,1.8,1.2,+0.6,+0.56,+1.66,Matches
849,Lucas Veríssimo,br BRA,DF,pt Benfica,26,1995,3,270,90,30.0,3.0,3,90,3,0,,0,1.86,5,9,-4,-1.33,-1.48,3.6,9.1,-5.5,-1.83,-1.25,Matches
850,Marco Verratti,it ITA,MF,fr Paris S-G,28,1992,5,430,86,59.7,4.8,5,86,3,0,,1,2.40,11,6,+5,+1.05,+1.36,9.8,6.8,+2.9,+0.62,+1.34,Matches
851,Jan Vertonghen,be BEL,DF,pt Benfica,34,1987,10,900,90,100.0,10.0,10,90,10,0,,0,1.54,14,17,-3,-0.30,,11.5,21.1,-9.6,-0.96,,Matches
852,Domagoj Vida,hr CRO,DF,tr Beşiktaş,32,1989,2,180,90,33.3,2.0,2,90,2,0,,1,0.00,2,6,-4,-2.00,+1.00,2.9,6.9,-4.1,-2.04,+0.33,Matches
853,Arturo Vidal,cl CHI,MF,it Inter,34,1987,7,410,59,56.9,4.6,4,85,2,3,23,1,1.71,7,6,+1,+0.22,-0.07,6.0,4.6,+1.5,+0.32,-0.69,Matches
854,Gabriel Vidovic,hr CRO,MF,de Bayern Munich,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
855,Fabio Vieira,pt POR,"MF,DF",pt Porto,21,2000,2,87,44,16.1,1.0,0,,0,2,44,4,0.00,2,7,-5,-5.17,-4.78,1.8,4.7,-2.9,-3.01,-3.42,Matches
856,Rúben Vinagre,pt POR,"MF,DF",pt Sporting CP,22,1999,2,64,32,8.9,0.7,1,45,0,1,19,4,1.50,1,3,-2,-2.81,-2.68,1.1,2.1,-1.1,-1.48,-1.56,Matches
857,João Virgínia,pt POR,GK,pt Sporting CP,21,1999,1,90,90,12.5,1.0,1,90,1,0,,7,0.00,2,4,-2,-2.00,-1.86,1.2,2.1,-0.9,-0.87,-0.92,Matches
858,Vitão,br BRA,DF,ua Shakhtar,21,2000,1,90,90,16.7,1.0,1,90,1,0,,5,2.00,0,2,-2,-2.00,-0.40,0.6,2.6,-2.0,-1.99,-1.73,Matches
859,Vitinha,pt POR,MF,pt Porto,21,2000,6,223,37,41.3,2.5,1,90,1,5,27,0,0.83,2,7,-5,-2.02,-1.45,3.4,5.8,-2.3,-0.94,-1.37,Matches
860,Vitinho,br BRA,"FW,MF",ua Dynamo Kyiv,22,1999,3,95,32,17.6,1.1,0,,0,3,32,3,0.00,1,0,+1,+0.95,+3.17,1.6,0.4,+1.2,+1.18,+2.42,Matches
861,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,27,1994,10,900,90,100.0,10.0,10,90,10,0,,0,1.64,14,17,-3,-0.30,,11.5,21.1,-9.6,-0.96,,Matches
862,Dušan Vlahović,rs SRB,FW,it Juventus,21,2000,2,180,90,25.0,2.0,2,90,2,0,,0,0.50,1,4,-3,-1.50,-2.17,2.1,3.8,-1.6,-0.82,-1.54,Matches
863,Ruud Vormer,nl NED,MF,be Club Brugge,33,1988,4,159,40,29.4,1.8,1,90,1,3,23,2,0.75,2,7,-5,-2.83,-0.70,1.6,8.4,-6.7,-3.82,-2.25,Matches
864,Aster Vranckx,be BEL,"MF,FW",de Wolfsburg,18,2002,4,335,84,62.0,3.7,4,84,2,0,,2,0.75,4,8,-4,-1.07,-0.64,3.5,7.5,-4.0,-1.08,-0.10,Matches
865,Stefan de Vrij,nl NED,DF,it Inter,29,1992,6,485,81,67.4,5.4,6,81,3,0,,1,1.67,6,4,+2,+0.37,+0.37,8.7,4.5,+4.2,+0.77,+0.47,Matches
866,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,29,1992,5,306,61,34.0,3.4,3,90,3,2,18,4,0.80,4,4,0,0.00,+0.15,5.8,3.9,+1.9,+0.57,+1.02,Matches
867,Luca Waldschmidt,de GER,"MF,FW",de Wolfsburg,25,1996,3,120,40,22.2,1.3,1,73,0,2,24,1,0.67,0,3,-3,-2.25,-1.82,0.6,3.3,-2.7,-2.03,-1.26,Matches
868,Alexander Walke,de GER,GK,at RB Salzburg,38,1983,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
869,Kyle Walker,eng ENG,DF,eng Manchester City,31,1990,7,575,82,51.8,6.4,7,82,3,0,,1,1.43,11,7,+4,+0.63,-0.89,15.0,5.6,+9.3,+1.47,+0.52,Matches
870,Aaron Wan-Bissaka,eng ENG,DF,eng Manchester Utd,23,1997,6,419,70,58.2,4.7,5,79,4,1,25,1,1.50,10,5,+5,+1.07,+1.97,7.3,5.5,+1.8,+0.38,+1.26,Matches
871,Paul Wanner,de GER,MF,de Bayern Munich,15,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
872,Daniel Wass,dk DEN,"DF,MF",es Atlético Madrid,32,1989,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
873,Timothy Weah,us USA,"MF,FW",fr Lille,21,2000,5,254,51,35.3,2.8,3,71,0,2,21,1,1.40,3,4,-1,-0.35,-0.55,3.1,4.3,-1.2,-0.44,-1.25,Matches
874,Wout Weghorst,nl NED,FW,de Wolfsburg,28,1992,5,396,79,73.3,4.4,5,79,2,0,,0,1.00,4,7,-3,-0.68,+0.57,3.3,7.1,-3.7,-0.84,+0.74,Matches
875,Julian Weigl,de GER,MF,pt Benfica,25,1995,9,810,90,90.0,9.0,9,90,9,0,,1,1.77,12,12,0,0.00,+3.00,10.5,16.3,-5.7,-0.64,+3.23,Matches
876,Welinton,br BRA,DF,tr Beşiktaş,32,1989,4,312,78,57.8,3.5,4,78,3,0,,1,0.00,2,11,-9,-2.60,+0.17,3.3,10.9,-7.5,-2.18,+0.19,Matches
877,Wendel,br BRA,MF,ru Zenit,23,1997,6,481,80,89.1,5.3,6,80,3,0,,0,0.83,8,8,0,0.00,0.00,8.2,6.8,+1.4,+0.26,-0.43,Matches
878,Wendell,br BRA,DF,pt Porto,28,1993,4,132,33,24.4,1.5,1,45,0,3,29,1,1.00,1,3,-2,-1.36,-0.26,2.8,1.8,+1.1,+0.72,+1.13,Matches
879,Timo Werner,de GER,"FW,MF",eng Chelsea,25,1996,5,246,49,26.5,2.7,3,72,1,2,16,4,2.60,9,4,+5,+1.83,+1.04,6.3,3.7,+2.6,+0.96,+0.25,Matches
880,Georginio Wijnaldum,nl NED,MF,fr Paris S-G,30,1990,5,262,52,36.4,2.9,3,73,1,2,22,3,2.20,9,3,+6,+2.06,+2.45,8.8,4.9,+3.9,+1.34,+1.99,Matches
881,Neco Williams,wls WAL,"DF,FW",eng Liverpool,20,2001,3,180,60,15.4,2.0,2,90,1,1,1,2,3.00,4,1,+3,+1.50,+0.32,2.5,2.5,+0.1,+0.03,-1.26,Matches
882,Rhys Williams,eng ENG,DF,eng Liverpool,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
883,Josh Wilson-Esbrand,eng ENG,DF,eng Manchester City,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
884,Axel Witsel,be BEL,MF,de Dortmund,32,1989,6,470,78,87.0,5.2,5,85,4,1,45,0,1.50,7,10,-3,-0.57,-3.15,8.9,6.5,+2.4,+0.45,-1.43,Matches
885,Maximilian Wöber,at AUT,DF,at RB Salzburg,23,1998,7,571,82,79.3,6.3,7,82,5,0,,0,1.56,8,14,-6,-0.95,-2.15,10.4,11.4,-1.0,-0.16,-0.47,Matches
886,Marius Wolf,de GER,"DF,FW",de Dortmund,26,1995,5,172,34,31.9,1.9,2,59,0,3,18,0,1.80,4,1,+3,+1.57,+2.55,5.1,0.9,+4.1,+2.16,+2.24,Matches
887,Max Woltman,eng ENG,FW,eng Liverpool,17,2003,1,1,1,0.1,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-1.23,0.0,0.0,0.0,-3.81,-4.90,Matches
888,Joscha Wosz,de GER,MF,de RB Leipzig,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
889,Xeka,pt POR,MF,fr Lille,26,1994,7,435,62,60.4,4.8,5,82,3,2,13,0,1.14,2,6,-4,-0.83,-2.09,4.9,5.0,-0.1,-0.02,-0.99,Matches
890,Momo Yansané,gn GUI,FW,md Sheriff Tiraspol,24,1997,3,157,52,29.1,1.7,1,90,1,2,34,2,2.10,2,1,+1,+0.57,+1.75,2.7,3.0,-0.3,-0.17,+1.61,Matches
891,Roman Yaremchuk,ua UKR,FW,pt Benfica,25,1995,10,511,51,56.8,5.7,6,68,0,4,26,0,1.54,9,8,+1,+0.18,+1.10,6.9,11.8,-4.9,-0.87,+0.21,Matches
892,Jasur Yaxshiboyev,uz UZB,FW,md Sheriff Tiraspol,24,1997,3,202,67,37.4,2.2,3,67,0,0,,1,2.00,3,2,+1,+0.45,+1.78,1.2,4.1,-2.9,-1.27,+0.07,Matches
893,Yusuf Yazıcı,tr TUR,"MF,FW",fr Lille,24,1997,4,51,13,7.1,0.6,0,,0,4,13,2,2.50,0,1,-1,-1.76,-1.90,1.0,0.3,+0.8,+1.36,+1.06,Matches
894,Burak Yılmaz,tr TUR,FW,fr Lille,36,1985,7,529,76,73.5,5.9,6,84,4,1,26,0,1.14,5,4,+1,+0.17,+0.64,6.5,5.2,+1.4,+0.23,-0.50,Matches
895,Rıdvan Yılmaz,tr TUR,"DF,MF",tr Beşiktaş,20,2001,2,135,68,25.0,1.5,2,68,1,0,,3,0.00,0,6,-6,-4.00,-1.78,1.5,5.0,-3.5,-2.35,-0.12,Matches
896,Illia Zabarnyi,ua UKR,DF,ua Dynamo Kyiv,18,2002,6,540,90,100.0,6.0,6,90,6,0,,0,0.17,1,11,-10,-1.67,,4.3,9.2,-4.9,-0.82,,Matches
897,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,22,1999,2,97,49,18.0,1.1,1,72,0,1,25,2,1.50,5,1,+4,+3.71,+4.73,3.7,0.9,+2.8,+2.56,+2.35,Matches
898,Denis Zakaria,ch SUI,MF,it Juventus,24,1996,1,10,10,1.4,0.1,0,,0,1,10,0,1.00,0,0,0,0.00,-0.13,0.1,0.0,+0.1,+0.78,+0.45,Matches
899,Mattia Zanotti,it ITA,DF,it Inter,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
900,Duván Zapata,co COL,FW,it Atalanta,30,1991,6,464,77,85.9,5.2,5,86,4,1,35,0,1.00,9,11,-2,-0.39,-1.57,8.4,7.2,+1.2,+0.23,+0.36,Matches
901,Davide Zappacosta,it ITA,DF,it Atalanta,29,1992,6,404,67,74.8,4.5,5,81,3,1,1,0,1.00,8,8,0,0.00,+0.66,7.5,6.9,+0.6,+0.12,-0.22,Matches
902,Valerio Zbinden,ch SUI,GK,ch Young Boys,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
903,Cedric Zesiger,ch SUI,DF,ch Young Boys,23,1998,1,1,1,0.2,0.0,0,,0,1,1,1,2.43,1,0,+1,+90.00,+91.00,0.4,0.0,+0.4,+32.56,+33.12,Matches
904,Edon Zhegrova,xk KVX,FW,fr Lille,22,1999,1,10,10,1.4,0.1,0,,0,1,10,1,0.00,0,0,0,0.00,0.00,0.1,0.0,+0.1,+0.87,+0.51,Matches
905,Oleksandr Zinchenko,ua UKR,"DF,MF",eng Manchester City,24,1996,8,502,63,45.2,5.6,5,83,4,3,30,3,2.00,13,12,+1,+0.18,-1.60,9.6,7.0,+2.6,+0.49,-1.26,Matches
906,Hakim Ziyech,ma MAR,"MF,FW",eng Chelsea,28,1993,9,445,49,47.8,4.9,5,69,1,4,25,1,2.11,7,3,+4,+0.81,-0.49,8.8,3.2,+5.7,+1.20,+0.79,Matches
